,Session Title/Poster Group,Poster #,Presentation Time,Title,Author(s),Paper ID
1333,,94,13:40,AdaCos: Adaptively Scaling Cosine Logits for Effectively Learning Deep Face Representations,Xiao Zhang; Rui Zhao; Yu Qiao; Xiaogang Wang; Hongsheng Li,4483
1334,,95,13:48,3D Hand Shape and Pose Estimation From a Single RGB Image,Liuhao Ge; Zhou Ren; Yuncheng Li; Zehao Xue; Yingying Wang; Jianfei Cai; Junsong Yuan,387
1335,,96,13:53,3D Hand Shape and Pose From Images in the Wild,Adnane Boukhayma; Rodrigo de Bem; Philip H.S. Torr,647
1336,,97,13:58,Self-Supervised 3D Hand Pose Estimation Through Training by Fitting,Chengde Wan; Thomas Probst; Luc Van Gool; Angela Yao,843
1337,,98,14:06,CrowdPose: Efficient Crowded Scenes Pose Estimation and a New Benchmark,Jiefeng Li; Can Wang; Hao Zhu; Yihuan Mao; Hao-Shu Fang; Cewu Lu,1497
1338,,99,14:11,Towards Social Artificial Intelligence: Nonverbal Social Signal Prediction in a Triadic Interaction,Hanbyul Joo; Tomas Simon; Mina Cikara; Yaser Sheikh,3233
1339,,100,14:16,HoloPose: Holistic 3D Human Reconstruction In-The-Wild,Rıza Alp Güler; Iasonas Kokkinos,6947
1340,,101,14:24,Weakly-Supervised Discovery of Geometry-Aware Representation for 3D Human Pose Estimation,Xipeng Chen; Kwan-Yee Lin; Wentao Liu; Chen Qian; Liang Lin,2239
1341,,102,14:29,In the Wild Human Pose Estimation Using Explicit 2D Features and Intermediate 3D Representations,Ikhsanul Habibie; Weipeng Xu; Dushyant Mehta; Gerard Pons-Moll; Christian Theobalt,3999
1342,,103,14:34,Slim DensePose: Thrifty Learning From Sparse Annotations and Motion Cues,Natalia Neverova; James Thewlis; Rıza Alp Güler; Iasonas Kokkinos; Andrea Vedaldi,33
1343,,104,14:42,Self-Supervised Representation Learning From Videos for Facial Action Unit Detection,Yong Li; Jiabei Zeng; Shiguang Shan; Xilin Chen,2859
1344,,105,14:47,Combining 3D Morphable Models: A Large Scale Face-And-Head Model,Stylianos Ploumpis; Haoyang Wang; Nick Pears; William A. P. Smith; Stefanos Zafeiriou,4558
1345,,106,14:52,Boosting Local Shape Matching for Dense 3D Face Correspondence,Zhenfeng Fan; Xiyuan Hu; Chen Chen; Silong Peng,4364
1346,,107,15:00,Unsupervised Part-Based Disentangling of Object Shape and Appearance,Dominik Lorenz; Leonard Bereska; Timo Milbich; Björn Ommer,2886
1347,,108,15:05,"Monocular Total Capture: Posing Face, Body, and Hands in the Wild",Donglai Xiang; Hanbyul Joo; Yaser Sheikh,2922
1348,,109,15:10,"Expressive Body Capture: 3D Hands, Face, and Body From a Single Image",Georgios Pavlakos; Vasileios Choutas; Nima Ghorbani; Timo Bolkart; Ahmed A. A. Osman; Dimitrios Tzionas; Michael J. Black,3128
1349,Low-Level & Optimization,147,13:30,Neural RGB®D Sensing: Depth and Uncertainty From a Video Camera,Chao Liu; Jinwei Gu; Kihwan Kim; Srinivasa G. Narasimhan; Jan Kautz,707
1350,,148,13:35,DAVANet: Stereo Deblurring With View Aggregation,Shangchen Zhou; Jiawei Zhang; Wangmeng Zuo; Haozhe Xie; Jinshan Pan; Jimmy S. Ren,1006
1351,,149,13:40,DVC: An End-To-End Deep Video Compression Framework,Guo Lu; Wanli Ouyang; Dong Xu; Xiaoyun Zhang; Chunlei Cai; Zhiyong Gao,3657
1352,,150,13:48,SOSNet: Second Order Similarity Regularization for Local Descriptor Learning,Yurun Tian; Xin Yu; Bin Fan; Fuchao Wu; Huub Heijnen; Vassileios Balntas,1098
1353,,151,13:53,“Double-DIP”: Unsupervised Image Decomposition via Coupled Deep-Image-Priors,Yosef Gandelsman; Assaf Shocher; Michal Irani,2154
1354,,152,13:58,Unprocessing Images for Learned Raw Denoising,Tim Brooks; Ben Mildenhall; Tianfan Xue; Jiawen Chen; Dillon Sharlet; Jonathan T. Barron,2579
1355,,153,14:06,Residual Networks for Light Field Image Super-Resolution,Shuo Zhang; Youfang Lin; Hao Sheng,3342
1356,,154,14:11,Modulating Image Restoration With Continual Levels via Adaptive Feature Modification Layers,Jingwen He; Chao Dong; Yu Qiao,3959
1357,,155,14:16,Second-Order Attention Network for Single Image Super-Resolution,Tao Dai; Jianrui Cai; Yongbing Zhang; Shu-Tao Xia; Lei Zhang,5318
1358,,156,14:24,Devil Is in the Edges: Learning Semantic Boundaries From Noisy Annotations,David Acuna; Amlan Kar; Sanja Fidler,2599
1359,,157,14:29,Path-Invariant Map Networks,Zaiwei Zhang; Zhenxiao Liang; Lemeng Wu; Xiaowei Zhou; Qixing Huang,3097
1360,,158,14:34,FilterReg: Robust and Efficient Probabilistic Point-Set Registration Using Gaussian Filter and Twist Parameterization,Wei Gao; Russ Tedrake,5608
1361,,159,14:42,Probabilistic Permutation Synchronization Using the Riemannian Structure of the Birkhoff Polytope,Tolga Birdal; Umut Şimşekli,108
1362,,160,14:47,Lifting Vectorial Variational Problems: A Natural Formulation Based on Geometric Measure Theory and Discrete Exterior Calculus,Thomas Möllenhoff; Daniel Cremers,190
1363,,161,14:52,A Sufficient Condition for Convergences of Adam and RMSProp,Fangyu Zou; Li Shen; Zequn Jie; Weizhong Zhang; Wei Liu,1428
1364,,162,15:00,Guaranteed Matrix Completion Under Multiple Linear Transformations,Chao Li; Wei He; Longhao Yuan; Zhun Sun; Qibin Zhao,5959
1365,,163,15:05,MAP Inference via Block-Coordinate Frank-Wolfe Algorithm,Paul Swoboda; Vladimir Kolmogorov,4802
1366,,164,15:10,A Convex Relaxation for Multi-Graph Matching,Paul Swoboda; Dagmar Kainm¨uller; Ashkan Mokarian; Christian Theobalt; Florian Bernard,5321
1367,Deep Learning,1,15:20,Practical Full Resolution Learned Lossless Image Compression,Fabian Mentzer; Eirikur Agustsson; Michael Tschannen; Radu Timofte; Luc Van Gool,3041
1368,,2,15:20,Image-To-Image Translation via Group-Wise Deep Whitening-And-Coloring Transformation,Wonwoong Cho; Sungha Choi; David Keetae Park; Inkyu Shin; Jaegul Choo,6930
1369,,3,15:20,Max-Sliced Wasserstein Distance and Its Use for GANs,Ishan Deshpande; Yuan-Ting Hu; Ruoyu Sun; Ayis Pyrros; Nasir Siddiqui; Sanmi Koyejo; Zhizhen Zhao; David Forsyth; Alexander G. Schwing,6265
1370,,4,15:20,Meta-Learning With Differentiable Convex Optimization,Kwonjoon Lee; Subhransu Maji; Avinash Ravichandran; Stefano Soatto,3073
1371,,5,15:20,RePr: Improved Training of Convolutional Filters,Aaditya Prakash; James Storer; Dinei Florencio; Cha Zhang,6188
1372,,6,15:20,Tangent-Normal Adversarial Regularization for Semi-Supervised Learning,Bing Yu; Jingfeng Wu; Jinwen Ma; Zhanxing Zhu,6332
1373,,7,15:20,Auto-Encoding Scene Graphs for Image Captioning,Xu Yang; Kaihua Tang; Hanwang Zhang; Jianfei Cai,3306
1374,,8,15:20,"Fast, Diverse and Accurate Image Captioning Guided by Part-Of-Speech",Aditya Deshpande; Jyoti Aneja; Liwei Wang; Alexander G. Schwing; David Forsyth,6218
1375,,9,15:20,Attention Branch Network: Learning of Attention Mechanism for Visual Explanation,Hiroshi Fukui; Tsubasa Hirakawa; Takayoshi Yamashita; Hironobu Fujiyoshi,6105
1376,,10,15:20,Cascaded Projection: End-To-End Network Compression and Acceleration,Breton Minnehan; Andreas Savakis,3796
1377,,11,15:20,DeepCaps: Going Deeper With Capsule Networks,Jathushan Rajasegaran; Vinoj Jayasundara; Sandaru Jayasekara; Hirunima Jayasekara; Suranga Seneviratne; Ranga Rodrigo,5721
1378,,12,15:20,FBNet: Hardware-Aware Efficient ConvNet Design via Differentiable Neural Architecture Search,Bichen Wu; Xiaoliang Dai; Peizhao Zhang; Yanghan Wang; Fei Sun; Yiming Wu; Yuandong Tian; Peter Vajda; Yangqing Jia; Kurt Keutzer,6240
1379,,13,15:20,APDrawingGAN: Generating Artistic Portrait Drawings From Face Photos With Hierarchical GANs,Ran Yi; Yong-Jin Liu; Yu-Kun Lai; Paul L. Rosin,5032
1380,,14,15:20,Constrained Generative Adversarial Networks for Interactive Image Generation,Eric Heim,6431
1381,,15,15:20,WarpGAN: Automatic Caricature Generation,Yichun Shi; Debayan Deb; Anil K. Jain,6807
1382,,16,15:20,Explainability Methods for Graph Convolutional Neural Networks,Phillip E. Pope; Soheil Kolouri; Mohammad Rostami; Charles E. Martin; Heiko Hoffmann,5199
1383,,17,15:20,A Generative Adversarial Density Estimator,M. Ehsan Abbasnejad; Qinfeng Shi; Anton van den Hengel; Lingqiao Liu,5502
1384,,18,15:20,SoDeep: A Sorting Deep Net to Learn Ranking Loss Surrogates,Martin Engilberge; Louis Chevallier; Patrick Pérez; Matthieu Cord,5921
1385,,19,15:20,Pixel-Adaptive Convolutional Neural Networks,Hang Su; Varun Jampani; Deqing Sun; Orazio Gallo; Erik Learned-Miller; Jan Kautz,89
1386,,20,15:20,Single-Frame Regularization for Temporally Stable CNNs,Gabriel Eilertsen; Rafal K. Mantiuk; Jonas Unger,5526
1387,,21,15:20,An End-To-End Network for Generating Social Relationship Graphs,Arushi Goel; Keng Teck Ma; Cheston Tan,5560
1388,,22,15:20,Meta-Learning Convolutional Neural Architectures for Multi-Target Concrete Defect Classification With the COncrete DEfect BRidge IMage Dataset,Martin Mundt; Sagnik Majumder; Sreenivas Murali; Panagiotis Panetsos; Visvanathan Ramesh,5561
1389,,23,15:20,ECC: Platform-Independent Energy-Constrained Deep Neural Network Compression via a Bilinear Regression Model,Haichuan Yang; Yuhao Zhu; Ji Liu,5758
1390,,24,15:20,SeerNet: Predicting Convolutional Neural Network Feature-Map Sparsity Through Low-Bit Quantization,Shijie Cao; Lingxiao Ma; Wencong Xiao; Chen Zhang; Yunxin Liu; Lintao Zhang; Lanshun Nie; Zhi Yang,5807
1391,,25,15:20,Defending Against Adversarial Attacks by Randomized Diversification,Olga Taran; Shideh Rezaeifar; Taras Holotyak; Slava Voloshynovskiy,5842
1392,,26,15:20,"Rob-GAN: Generator, Discriminator, and Adversarial Attacker",Xuanqing Liu; Cho-Jui Hsieh,5879
1393,,27,15:20,Learning From Noisy Labels by Regularized Estimation of Annotator Confusion,Ryutaro Tanno; Ardavan Saeedi; Swami Sankaranarayanan; Daniel C. Alexander; Nathan Silberman,5939
1394,,28,15:20,Task-Free Continual Learning,Rahaf Aljundi; Klaas Kelchtermans; Tinne Tuytelaars,6022
1395,,29,15:20,Importance Estimation for Neural Network Pruning,Pavlo Molchanov; Arun Mallya; Stephen Tyree; Iuri Frosio; Jan Kautz,6102
1396,,30,15:20,Detecting Overfitting of Deep Generative Networks via Latent Recovery,Ryan Webster; Julien Rabin; Loïc Simon; Frédéric Jurie,6103
1397,,31,15:20,Coloring With Limited Data: Few-Shot Colorization via Memory Augmented Networks,Seungjoo Yoo; Hyojin Bahng; Sunghyo Chung; Junsoo Lee; Jaehyuk Chang; Jaegul Choo,6148
1398,,32,15:20,Characterizing and Avoiding Negative Transfer,Zirui Wang; Zihang Dai; Barnabás Póczos; Jaime Carbonell,6169
1399,,33,15:20,Building Efficient Deep Neural Networks With Unitary Group Convolutions,Ritchie Zhao; Yuwei Hu; Jordan Dotzel; Christopher De Sa; Zhiru Zhang,6173
1400,,34,15:20,Semi-Supervised Learning With Graph Learning-Convolutional Networks,Bo Jiang; Ziyan Zhang; Doudou Lin; Jin Tang; Bin Luo,6180
1401,,35,15:20,Learning to Remember: A Synaptic Plasticity Driven Framework for Continual Learning,Oleksiy Ostapenko; Mihai Puscas; Tassilo Klein; Patrick Jähnichen; Moin Nabi,6280
1402,,36,15:20,AIRD: Adversarial Learning Framework for Image Repurposing Detection,Ayush Jaiswal; Yue Wu; Wael AbdAlmageed; Iacopo Masi; Premkumar Natarajan,6318
1403,,37,15:20,A Kernelized Manifold Mapping to Diminish the Effect of Adversarial Perturbations,Saeid Asgari Taghanaki; Kumar Abhishek; Shekoofeh Azizi; Ghassan Hamarneh,6322
1404,,38,15:20,Trust Region Based Adversarial Attack on Neural Networks,Zhewei Yao; Amir Gholami; Peng Xu; Kurt Keutzer; Michael W. Mahoney,6365
1405,,39,15:20,PEPSI : Fast Image Inpainting With Parallel Decoding Network,Min-cheol Sagong; Yong-goo Shin; Seung-wook Kim; Seung Park; Sung-jea Ko,6375
1406,,40,15:20,Model-Blind Video Denoising via Frame-To-Frame Training,Thibaud Ehret; Axel Davy; Jean-Michel Morel; Gabriele Facciolo; Pablo Arias,6455
1407,,41,15:20,End-To-End Efficient Representation Learning via Cascading Combinatorial Optimization,Yeonwoo Jeong; Yoonsung Kim; Hyun Oh Song,6535
1408,,42,15:20,Sim-Real Joint Reinforcement Transfer for 3D Indoor Navigation,Fengda Zhu; Linchao Zhu; Yi Yang,6570
1409,,43,15:20,ChamNet: Towards Efficient Network Design Through Platform-Aware Model Adaptation,Xiaoliang Dai; Peizhao Zhang; Bichen Wu; Hongxu Yin; Fei Sun; Yanghan Wang; Marat Dukhan; Yunqing Hu; Yiming Wu; Yangqing Jia; Peter Vajda; Matt Uyttendaele; Niraj K. Jha,6629
1410,,44,15:20,Regularizing Activation Distribution for Training Binarized Deep Networks,Ruizhou Ding; Ting-Wu Chin; Zeye Liu; Diana Marculescu,6646
1411,,45,15:20,Robustness Verification of Classification Deep Neural Networks via Linear Programming,Wang Lin; Zhengfeng Yang; Xin Chen; Qingye Zhao; Xiangkun Li; Zhiming Liu; Jifeng He,6687
1412,,46,15:20,Additive Adversarial Learning for Unbiased Authentication,Jian Liang; Yuren Cao; Chenbin Zhang; Shiyu Chang; Kun Bai; Zenglin Xu,6976
1413,,47,15:20,Simultaneously Optimizing Weight and Quantizer of Ternary Neural Network Using Truncated Gaussian Approximation,Zhezhi He; Deliang Fan,7079
1414,,48,15:20,Adversarial Defense by Stratified Convolutional Sparse Coding,Bo Sun; Nian-Hsuan Tsai; Fangchen Liu; Ronald Yu; Hao Su,7112
1415,Recognition,49,15:20,Exploring Object Relation in Mean Teacher for Cross-Domain Detection,Qi Cai; Yingwei Pan; Chong-Wah Ngo; Xinmei Tian; Lingyu Duan; Ting Yao,5422
1416,,50,15:20,Hierarchical Disentanglement of Discriminative Latent Features for Zero-Shot Learning,Bin Tong; Chao Wang; Martin Klinkigt; Yoshiyuki Kobayashi; Yuuichi Nonaka,5582
1417,,51,15:20,R²GAN: Cross-Modal Recipe Retrieval With Generative Adversarial Network,Bin Zhu; Chong-Wah Ngo; Jingjing Chen; Yanbin Hao,5694
1418,,52,15:20,Rethinking Knowledge Graph Propagation for Zero-Shot Learning,Michael Kampffmeyer; Yinbo Chen; Xiaodan Liang; Hao Wang; Yujia Zhang; Eric P. Xing,5745
1419,,53,15:20,Learning to Learn Image Classifiers With Visual Analogy,Linjun Zhou; Peng Cui; Shiqiang Yang; Wenwu Zhu; Qi Tian,5863
1420,,54,15:20,Where's Wally Now? Deep Generative and Discriminative Embeddings for Novelty Detection,Philippe Burlina; Neil Joshi; I-Jeng Wang,5895
1421,,55,15:20,Weakly Supervised Image Classification Through Noise Regularization,Mengying Hu; Hu Han; Shiguang Shan; Xilin Chen,5972
1422,,56,15:20,Data-Driven Neuron Allocation for Scale Aggregation Networks,Yi Li; Zhanghui Kuang; Yimin Chen; Wayne Zhang,5986
1423,,57,15:20,Graphical Contrastive Losses for Scene Graph Parsing,Ji Zhang; Kevin J. Shih; Ahmed Elgammal; Andrew Tao; Bryan Catanzaro,6075
1424,,58,15:20,Deep Transfer Learning for Multiple Class Novelty Detection,Pramuditha Perera; Vishal M. Patel,6203
1425,,59,15:20,QATM: Quality-Aware Template Matching for Deep Learning,Jiaxin Cheng; Yue Wu; Wael AbdAlmageed; Premkumar Natarajan,6347
1426,,60,15:20,Retrieval-Augmented Convolutional Neural Networks Against Adversarial Examples,Jake Zhao (Junbo); Kyunghyun Cho,6528
1427,,61,15:20,Learning Cross-Modal Embeddings With Adversarial Networks for Cooking Recipes and Food Images,Hao Wang; Doyen Sahoo; Chenghao Liu; Ee-peng Lim; Steven C. H. Hoi,6538
1428,,62,15:20,FastDraw: Addressing the Long Tail of Lane Detection by Adapting a Sequential Prediction Network,Jonah Philion,7022
1429,,63,15:20,Weakly Supervised Video Moment Retrieval From Text Queries,Niluthpol Chowdhury Mithun; Sujoy Paul; Amit K. Roy-Chowdhury,7086
1430,"Segmentation, Grouping, & Shape",64,15:20,Content-Aware Multi-Level Guidance for Interactive Instance Segmentation,Soumajit Majumder; Angela Yao,5499
1431,,65,15:20,Greedy Structure Learning of Hierarchical Compositional Models,Adam Kortylewski; Aleksander Wieczorek; Mario Wieser; Clemens Blumer; Sonali Parbhoo; Andreas Morel-Forster; Volker Roth; Thomas Vetter,5805
1432,,66,15:20,Interactive Full Image Segmentation by Considering All Regions Jointly,Eirikur Agustsson; Jasper R. R. Uijlings; Vittorio Ferrari,6354
1433,,67,15:20,Learning Active Contour Models for Medical Image Segmentation,Xu Chen; Bryan M. Williams; Srinivasa R. Vallabhaneni; Gabriela Czanner; Rachel Williams; Yalin Zheng,6376
1434,,68,15:20,Customizable Architecture Search for Semantic Segmentation,Yiheng Zhang; Zhaofan Qiu; Jingen Liu; Ting Yao; Dong Liu; Tao Mei,6887
1435,"Statistics, Physics, Theory, & Datasets",69,15:20,Local Features and Visual Words Emerge in Activations,Oriane Siméoni; Yannis Avrithis; Ondřej Chum,5468
1436,,70,15:20,Hyperspectral Image Super-Resolution With Optimized RGB Guidance,Ying Fu; Tao Zhang; Yinqiang Zheng; Debing Zhang; Hua Huang,5509
1437,,71,15:20,Adaptive Confidence Smoothing for Generalized Zero-Shot Learning,Yuval Atzmon; Gal Chechik,5671
1438,,72,15:20,PMS-Net: Robust Haze Removal Based on Patch Map for Single Images,Wei-Ting Chen; Jian-Jiun Ding; Sy-Yen Kuo,5748
1439,,73,15:20,Deep Spherical Quantization for Image Search,Sepehr Eghbali; Ladan Tahvildari,5905
1440,,74,15:20,Large-Scale Interactive Object Segmentation With Human Annotators,Rodrigo Benenson; Stefan Popov; Vittorio Ferrari,6117
1441,,75,15:20,A Poisson-Gaussian Denoising Dataset With Real Fluorescence Microscopy Images,Yide Zhang; Yinhao Zhu; Evan Nichols; Qingfei Wang; Siyuan Zhang; Cody Smith; Scott Howard,6327
1442,,76,15:20,Task Agnostic Meta-Learning for Few-Shot Learning,Muhammad Abdullah Jamal; Guo-Jun Qi,6484
1443,,77,15:20,Progressive Ensemble Networks for Zero-Shot Recognition,Meng Ye; Yuhong Guo,6589
1444,,78,15:20,Direct Object Recognition Without Line-Of-Sight Using Optical Coherence,Xin Lei; Liangyu He; Yixuan Tan; Ken Xingze Wang; Xinggang Wang; Yihan Du; Shanhui Fan; Zongfu Yu,6749
1445,,79,15:20,Atlas of Digital Pathology: A Generalized Hierarchical Histological Tissue Type-Annotated Database for Deep Learning,Mahdi S. Hosseini; Lyndon Chan; Gabriel Tse; Michael Tang; Jun Deng; Sajad Norouzi; Corwyn Rowsell; Konstantinos N. Plataniotis; Savvas Damaskinos,6981
1446,3D Multiview,80,15:20,Perturbation Analysis of the 8-Point Algorithm: A Case Study for Wide FoV Cameras,Thiago L. T. da Silveira; Claudio R. Jung,5565
1447,,81,15:20,Robustness of 3D Deep Learning in an Adversarial Setting,Matthew Wicker; Marta Kwiatkowska,6014
1448,,82,15:20,SceneCode: Monocular Dense Semantic Reconstruction Using Learned Encoded Scene Representations,Shuaifeng Zhi; Michael Bloesch; Stefan Leutenegger; Andrew J. Davison,6328
1449,,83,15:20,StereoDRNet: Dilated Residual StereoNet,Rohan Chabra; Julian Straub; Christopher Sweeney; Richard Newcombe; Henry Fuchs,6433
1450,,84,15:20,The Alignment of the Spheres: Globally-Optimal Spherical Mixture Alignment for Camera Pose Estimation,Dylan Campbell; Lars Petersson; Laurent Kneip; Hongdong Li; Stephen Gould,6633
1451,3D Single View & RGBD,85,15:20,Learning Joint Reconstruction of Hands and Manipulated Objects,Yana Hasson; Gül Varol; Dimitrios Tzionas; Igor Kalevatykh; Michael J. Black; Ivan Laptev; Cordelia Schmid,88
1452,,86,15:20,Deep Single Image Camera Calibration With Radial Distortion,Manuel López; Roger Marí; Pau Gargallo; Yubin Kuang; Javier Gonzalez-Jimenez; Gloria Haro,5538
1453,,87,15:20,CAM-Convs: Camera-Aware Multi-Scale Convolutions for Single-View Depth,Jose M. Facil; Benjamin Ummenhofer; Huizhong Zhou; Luis Montesano; Thomas Brox; Javier Civera,5655
1454,,88,15:20,Translate-to-Recognize Networks for RGB-D Scene Recognition,Dapeng Du; Limin Wang; Huiling Wang; Kai Zhao; Gangshan Wu,5730
1455,,89,15:20,Re-Identification Supervised Texture Generation,Jian Wang; Yunshan Zhong; Yachun Li; Chi Zhang; Yichen Wei,6024
1456,,90,15:20,Action4D: Online Action Recognition in the Crowd and Clutter,Quanzeng You; Hao Jiang,6276
1457,,91,15:20,Monocular 3D Object Detection Leveraging Accurate Proposals and Shape Reconstruction,Jason Ku; Alex D. Pon; Steven L. Waslander,6696
1458,Face & Body,92,15:20,High-Quality Face Capture Using Anatomical Muscles,Michael Bao; Matthew Cong; Stéphane Grabli; Ronald Fedkiw,4
1459,,93,15:20,FML: Face Model Learning From Videos,Ayush Tewari; Florian Bernard; Pablo Garrido; Gaurav Bharaj; Mohamed Elgharib; Hans-Peter Seidel; Patrick Pérez; Michael Zollhöfer; Christian Theobalt,2408
1460,,94,15:20,AdaCos: Adaptively Scaling Cosine Logits for Effectively Learning Deep Face Representations,Xiao Zhang; Rui Zhao; Yu Qiao; Xiaogang Wang; Hongsheng Li,4483
